anio,empresa,provincia,areayacimiento,idareayacimiento,cuenca,indice_tiempo,mes,produccion_gas_promedio_dia_mm3,areapermisoconcesion,idareapermisoconcesion,tejas_match,tejas_found_in
2009,ALIANZA PETROLERA ARGENTINA S.A.,Mendoza,BARREALES COLORADOS,BAC,NEUQUINA,2009-01,1,0.0,CALMUCO - BARREALES COLORADOS,CAL,False,
2009,ALIANZA PETROLERA ARGENTINA S.A.,Mendoza,CALMUCO,CAL,NEUQUINA,2009-01,1,0.0,CALMUCO - BARREALES COLORADOS,CAL,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,AGUADA VILLANUEVA,AVI,NEUQUINA,2009-01,1,0.0,AGUADA VILLANUEVA,AVI,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BARDA GONZALEZ,BBGO,NEUQUINA,2009-01,1,24.6097,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDA GONZALEZ,BGO,NEUQUINA,2009-01,1,124.8097,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,GUANACO,GUA,NEUQUINA,2009-01,1,670.8581,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,MALLIN DEL NEGRO,MDNE,NEUQUINA,2009-01,1,3.6484,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NB,NB,NEUQUINA,2009-01,1,299.8645,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NE,NE,NEUQUINA,2009-01,1,3.1581,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA,PEP,NEUQUINA,2009-01,1,42.7226,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA OESTE,PEES,NEUQUINA,2009-01,1,15.2226,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ,LOP,NEUQUINA,2009-01,1,17.5097,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ ESTE,PLOE,NEUQUINA,2009-01,1,0.2,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,AGUADA QUINCHAO,AQI,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO,BCD,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO ESTE,BCE,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO,BEP,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO ESTE,BEPE,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO GRANITO,CRRG,NEUQUINA,2009-01,1,18.1839,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO LOTENA,CLT,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL DIVISADERO - GENERAL SAN MARTIN,DSM,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL MOGOTITO,LMP,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA,ESIN,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA NORTE,EINN,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA FARIAS,Z222,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA PEDREGOSA,LPED,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA POTRILLO,Z225,NEUQUINA,2009-01,1,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS,PZL,NEUQUINA,2009-01,1,135.529,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS NORTE,PORN,NEUQUINA,2009-01,1,4.2097,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS OESTE,PORO,NEUQUINA,2009-01,1,60.371,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO,RQC,NEUQUINA,2009-01,1,874.0548,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO NORTE,RANN,NEUQUINA,2009-01,1,37.7968,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO,ANC,NEUQUINA,2009-01,1,245.8129,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO ESTE,ANCE,NEUQUINA,2009-01,1,22.129,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO OESTE,ACO,NEUQUINA,2009-01,1,301.7258,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO SUR,ANCS,NEUQUINA,2009-01,1,111.4903,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDITA ZAPALA,BARZ,NEUQUINA,2009-01,1,74.271,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTACION RAMON CASTRO,ERCA,NEUQUINA,2009-01,1,0.0,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BAGUALES,BBA,NEUQUINA,2009-01,1,0.3097,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CAMPAMENTO 3,CA3,NEUQUINA,2009-01,1,0.8,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CHALLACO SUR,CLLS,NEUQUINA,2009-01,1,0.0,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,COLLON CURA,Y058,NEUQUINA,2009-01,1,8.9452,COLLON CURA,Z039,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO NORTE (CCS),RCN,NEUQUINA,2009-01,1,76.3194,CUTRAL CO SUR,CCS,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,HUINCUL,DAD,NEUQUINA,2009-01,1,129.1387,DADIN,DAD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO ESTE (DHA),BES,NEUQUINA,2009-01,1,0.0,DOS HERMANAS,DHA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA PEDREGOSA (DHA),LMPE,NEUQUINA,2009-01,1,0.0,DOS HERMANAS,DHA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,ESTACION FERNANDEZ ORO,Z155,NEUQUINA,2009-01,1,417.6516,ESTACION FERNANDEZ ORO,FEO,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,JAGÜEL DE BARA,JBA,NEUQUINA,2009-01,1,0.0,JAGÜEL DE BARA,JBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,JAGÜEL DE LOS MILICOS,JMI,NEUQUINA,2009-01,1,0.0,JAGÜEL DE LOS MILICOS,JMI,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO MORADO,CMOR,NEUQUINA,2009-01,1,0.0,LA CALERA,LCA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LA CALERA,LCA,NEUQUINA,2009-01,1,0.0,LA CALERA,LCA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,TRES PICOS,TRPI,NEUQUINA,2009-01,1,1.5,LA CALERA,LCA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA NEGRA NI,NIL,NEUQUINA,2009-01,1,72.6677,LOMA NEGRA NI,ZNI,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA NEGRA NORTE,ZNI,NEUQUINA,2009-01,1,14.0194,LOMA NEGRA NI,ZNI,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,MESETA BUENA ESPERANZA,MBE,NEUQUINA,2009-01,1,0.0,MESETA BUENA ESPERANZA,MBE,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NEUQUEN DEL MEDIO,NME,NEUQUINA,2009-01,1,0.0,NEUQUEN DEL MEDIO,NME,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,OJO DE AGUA,ODA,NEUQUINA,2009-01,1,0.0,OJO DE AGUA,ODA,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,ALPATACO,ALPA,NEUQUINA,2009-01,1,0.5774,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,COIRON,COIR,NEUQUINA,2009-01,1,0.3355,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,DOÑA PAULA,DOPA,NEUQUINA,2009-01,1,0.4452,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,EL QUEMADO,ELQU,NEUQUINA,2009-01,1,3.4613,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,EL SANTIAGUEÑO,SAN,NEUQUINA,2009-01,1,13.7387,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,LOS RAMBLONES,LORA,NEUQUINA,2009-01,1,4.9806,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,LOS RAMBLONES NORTE,LORN,NEUQUINA,2009-01,1,0.6161,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,PUNTA ROSADA,PURO,NEUQUINA,2009-01,1,0.0968,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,TOMILLO 1001,TOM1,NEUQUINA,2009-01,1,0.0,EL SANTIAGUEÑO,SAN,False,
2009,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,TOMILLO 1003,TOM3,NEUQUINA,2009-01,1,0.0,EL SANTIAGUEÑO,SAN,False,
2009,APCO ARGENTINA INC.,Chubut,CAÑADON RAMIREZ,CÑR,GOLFO SAN JORGE,2009-01,1,0.0,CAÑADON RAMIREZ,CÑR,False,
2009,ARGENTA ENERGIA S.A.,Neuquén,COVUNCO NORTE SUR,Y059,NEUQUINA,2009-01,1,0.0,COVUNCO NORTE SUR,Z041,False,
2009,ARGENTA ENERGIA S.A.,Neuquén,EL CORTE,Y061,NEUQUINA,2009-01,1,0.0,EL CORTE,Z045,False,
2009,ARGENTA ENERGIA S.A.,Mendoza,LOMA EL DIVISADERO,LED,NEUQUINA,2009-01,1,0.0,LOMA EL DIVISADERO,LED,False,
2009,CAPEX S.A.,Neuquén,AGUA DEL CAJON,CAO,NEUQUINA,2009-01,1,10.8852,AGUA DEL CAJON,CAO,False,
2009,CAPEX S.A.,Neuquén,EL SALITRAL,ELSA,NEUQUINA,2009-01,1,1998.1561,AGUA DEL CAJON,CAO,False,
2009,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),Rio Negro,CATRIEL OESTE,CAP,NEUQUINA,2009-01,1,20.3226,CATRIEL OESTE,CAP,False,
2009,CHAÑARES ENERGIA S.A.,Mendoza,CHAÑARES HERRADOS,CHA,CUYANA,2009-01,1,15.1752,CHAÑARES HERRADOS,CHA,False,
2009,CHAÑARES ENERGIA S.A.,Mendoza,PUESTO POZO CERCADO,PCE,CUYANA,2009-01,1,10.3013,PUESTO POZO CERCADO,PCE,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CAMPO BREMEN,BRE,AUSTRAL,2009-01,1,12.8997,CAMPO BREMEN,BRE,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,ESTANCIA DOS LAGUNAS,EDOL,AUSTRAL,2009-01,1,365.9094,CAMPO BREMEN,BRE,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CAMPO MOLINO,CAMO,AUSTRAL,2009-01,1,25.841,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CERRO CONVENTO,CCON,AUSTRAL,2009-01,1,6.4094,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CERRO CONVENTO PAR,CCP,AUSTRAL,2009-01,1,0.8639,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CERRO CONVENTO SUR,Z082,AUSTRAL,2009-01,1,4.5384,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CERRO NORTE,RRN,AUSTRAL,2009-01,1,369.591,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CHORRILLOS CENTRAL,CHOC,AUSTRAL,2009-01,1,2.8539,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,CHORRILLOS VIEJO,CHOV,AUSTRAL,2009-01,1,0.3235,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,POZOS SIN YACIMIENTO,PS12,AUSTRAL,2009-01,1,40.9755,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,TRES COLINAS,TCO,AUSTRAL,2009-01,1,0.479,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,ZURI,ZURI,AUSTRAL,2009-01,1,132.3023,CHORRILLOS,CHO,False,
2009,CHEVRON ARGENTINA S.R.L.,Mendoza,CONFLUENCIA SUR,CFS,NEUQUINA,2009-01,1,262.3871,CONFLUENCIA SUR,CON,False,
2009,CHEVRON ARGENTINA S.R.L.,Neuquén,CURAMCHED,CRD,NEUQUINA,2009-01,1,32.7742,EL TRAPIAL - CURAMCHED,HUA,False,
2009,CHEVRON ARGENTINA S.R.L.,Neuquén,EL LIMITE,ELIM,NEUQUINA,2009-01,1,5.4703,EL TRAPIAL - CURAMCHED,HUA,False,
2009,CHEVRON ARGENTINA S.R.L.,Neuquén,EL TRAPIAL,TRA,NEUQUINA,2009-01,1,638.1132,EL TRAPIAL - CURAMCHED,HUA,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,ESTANCIA EL COLORADO,EEC,NEUQUINA,2009-01,1,9.8481,LAS BASES,LBA,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,LAS BASES,LBA,NEUQUINA,2009-01,1,20.1842,LAS BASES,LBA,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,LA YESERA,LYE,NEUQUINA,2009-01,1,79.6129,LA YESERA,Z053,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,ANTICLINAL DE MARÍA,AMAR,NEUQUINA,2009-01,1,1.24,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,ANTICLINAL DE MARÍA OCCIDENTAL,AMAO,NEUQUINA,2009-01,1,1.0174,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,CERRO SOLO,CESO,NEUQUINA,2009-01,1,0.9706,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,EL LÁTIGO,ELAI,NEUQUINA,2009-01,1,5.7426,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,EL LÁTIGO OCCIDENTAL,ELAO,NEUQUINA,2009-01,1,10.6442,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,LOMA DE MARÍA,LOMA,NEUQUINA,2009-01,1,59.1845,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,LOMA NEGRA,LNE,NEUQUINA,2009-01,1,14.7813,LOMA NEGRA,LNE,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,EL INDIO OESTE,INDO,AUSTRAL,2009-01,1,1.2223,MOY AIKE,MOY,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,OCEANO,OCE,AUSTRAL,2009-01,1,105.8584,OCEANO,OCE,False,
2009,CHEVRON ARGENTINA S.R.L.,Santa Cruz,POZOS SIN YACIMIENTO,PS17,AUSTRAL,2009-01,1,70.3342,OCEANO,OCE,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,ESTANCIA VIEJA,EVI,NEUQUINA,2009-01,1,3.8197,PUESTO FLORES - ESTANCIA VIEJA,EVP,False,
2009,CHEVRON ARGENTINA S.R.L.,Rio Negro,PUESTO PRADO,PPR,NEUQUINA,2009-01,1,0.6965,PUESTO PRADO,PTOP,False,
2009,CLEAR S.R.L.,Chubut,CERRO NEGRO,CNE,GOLFO SAN JORGE,2009-01,1,15.8738,CERRO NEGRO,CNE,False,
2009,COLHUE HUAPI S.A.,Chubut,EL JEFE,JEF,GOLFO SAN JORGE,2009-01,1,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2009,COLHUE HUAPI S.A.,Chubut,EL ZANJON,ELZ,GOLFO SAN JORGE,2009-01,1,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2009,COLHUE HUAPI S.A.,Chubut,ESTANCIA LA ESCONDIDA,ELA,GOLFO SAN JORGE,2009-01,1,16.5677,ESTANCIA LA ESCONDIDA,ECH,False,
2009,COLHUE HUAPI S.A.,Chubut,PUESTO VERA,PUV,GOLFO SAN JORGE,2009-01,1,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2009,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Santa Cruz,LAGUNA DE LOS CAPONES,LDC,AUSTRAL,2009-01,1,37.8948,LAGUNA DE LOS CAPONES,LDC,False,
2009,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,DIADEMA,DIA,GOLFO SAN JORGE,2009-01,1,72.6248,DIADEMA,DIA,False,
2009,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,KM. 20,K20,GOLFO SAN JORGE,2009-01,1,0.0,KM. 20,K20,False,
2009,"CRI HOLDING, INC.",Chubut,KM. 8,KM8,GOLFO SAN JORGE,2009-01,1,1.2687,KM. 8,KO8,False,
2009,DAPETROL S.A.,Chubut,JOSE SEGUNDO,JSE,GOLFO SAN JORGE,2009-01,1,0.0,JOSE SEGUNDO,JSE,False,
2009,EHRENCAP S.A.,Santa Cruz,PAMPA VERDUN,VER,GOLFO SAN JORGE,2009-01,1,0.0,PAMPA VERDUN,VER,False,
2009,ENAP SIPETROL ARGENTINA S.A.,Estado Nacional,MAGALLANES,MAG,AUSTRAL,2009-01,1,539.6268,MAGALLANES,MAG,False,
2009,ENAP SIPETROL ARGENTINA S.A.,Santa Cruz,MAGALLANES,MAG,AUSTRAL,2009-01,1,1161.2552,MAGALLANES,MAG,False,
2009,ENAP SIPETROL ARGENTINA S.A.,Tierra del Fuego,MAGALLANES,MAG,AUSTRAL,2009-01,1,369.1087,MAGALLANES,MAG,False,
2009,ENAP SIPETROL ARGENTINA S.A.,Chubut,PAMPA DEL CASTILLO - LA GUITARRA,Z266,GOLFO SAN JORGE,2009-01,1,20.0587,PAMPA DEL CASTILLO - LA GUITARRA,PAM,False,
2009,ENAP SIPETROL ARGENTINA S.A.,Tierra del Fuego,POSEIDON,POI,AUSTRAL,2009-01,1,116.3245,POSEIDON,Z063,False,
2009,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL CALDEN,ELCL,NEUQUINA,2009-01,1,0.0,MEDANITO SUR,MEDS,False,
2009,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL JABALI,ELJB,NEUQUINA,2009-01,1,0.0,MEDANITO SUR,MEDS,False,
2009,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL PUMA,MESR,NEUQUINA,2009-01,1,0.0,MEDANITO SUR,MEDS,False,
2009,EPSUR S.A.,Chubut,MATAMAGALLANES OESTE,MMOE,GOLFO SAN JORGE,2009-01,1,11.2544,MATAMAGALLANES OESTE,MMO,False,
2009,EZ HOLDINGS S.A.,Chubut,CAÑADON PILAR,PIL,GOLFO SAN JORGE,2009-01,1,0.0,CAÑADON PILAR,PIL,False,
2009,EZ HOLDINGS S.A.,Chubut,MINA SALAMANCA,Z257,GOLFO SAN JORGE,2009-01,1,0.0,MINA SALAMANCA,Z059,False,
2009,EZ HOLDINGS S.A.,Chubut,PICO SALAMANCA,PISA,GOLFO SAN JORGE,2009-01,1,0.0,PICO SALAMANCA,PSA,False,
2009,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Mendoza,CERRO DOÑA JUANA,CDJ,NEUQUINA,2009-01,1,0.0,CERRO DOÑA JUANA,CDJ,False,
2009,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Santa Cruz,DEL MOSQUITO,DMT,AUSTRAL,2009-01,1,3.8048,DEL MOSQUITO,DMT,False,
2009,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Santa Cruz,DEL MOSQUITO NORTE,DMTN,AUSTRAL,2009-01,1,0.0065,DEL MOSQUITO,DMT,False,
2009,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Mendoza,LOMA CORTADERAL,LMC,NEUQUINA,2009-01,1,0.0,LOMA CORTADERAL,LOC,False,
2009,GRECOIL y CIA. S.R.L.,Mendoza,VEGA GRANDE,VEG,NEUQUINA,2009-01,1,0.5803,VEGA GRANDE,VEG,False,
2009,INGENIERIA ALPA S.A.,Santa Cruz,ANTICLINAL AGUADA BANDERA,AAB,GOLFO SAN JORGE,2009-01,1,1.4516,ANTICLINAL AGUADA BANDERA,AAB,False,
2009,INGENIERIA ALPA S.A.,Santa Cruz,EL VALLE,EVA,GOLFO SAN JORGE,2009-01,1,1.4874,EL VALLE,VAL,False,
2009,INTERENERGY ARGENTINA S.A.,Chubut,CALETA CORDOVA,CCO,GOLFO SAN JORGE,2009-01,1,0.0,CALETA CORDOVA,CCO,False,
2009,MADALENA ENERGY ARGENTINA SRL ,Formosa,EL CHIVIL,CHI,NOROESTE,2009-01,1,0.3161,EL CHIVIL,CHI,False,
2009,MADALENA ENERGY ARGENTINA SRL ,Formosa,PROA,YPOA,NOROESTE,2009-01,1,11.8355,SURUBI,SBI,False,
2009,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,PUESTO MORALES ESTE,PMES,NEUQUINA,2009-01,1,1.679,PUESTO MORALES ESTE,EDIP,False,
2009,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,PUESTO MORALES,Z301,NEUQUINA,2009-01,1,217.5748,RINCONADA - PUESTO MORALES,RIN,False,
2009,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,RINCONADA,Z321,NEUQUINA,2009-01,1,0.9753,RINCONADA - PUESTO MORALES,RIN,False,
2009,MEDANITO S.A.,Neuquén,AGUADA DEL CHIVATO,ACY,NEUQUINA,2009-01,1,231.0597,AGUADA DEL CHIVATO - AGUADA BOCAREY,AGZ,False,
2009,MEDANITO S.A.,Neuquén,CUTRAL CO,CUC,NEUQUINA,2009-01,1,54.3545,CUTRAL CO,LCO,False,
2009,MEDANITO S.A.,Neuquén,DOS PICOS,DPI,NEUQUINA,2009-01,1,0.0,DOS PICOS,DPI,False,
2009,MISAHAR ARGENTINA S.A.,Santa Cruz,MATA MAGALLANES ESTE,MME,GOLFO SAN JORGE,2009-01,1,0.4864,MATA MAGALLANES ESTE,MME,False,
2009,NECON S.A.,Salta,AGUA BLANCA,AGB,NOROESTE,2009-01,1,0.0,AGUA BLANCA (CNO-1),AGB,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Mendoza,AGUA BOTADA,BOT,NEUQUINA,2009-01,1,0.0,AGUA BOTADA,BOT,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Chubut,BELLA VISTA OESTE,BVO,GOLFO SAN JORGE,2009-01,1,0.0625,BELLA VISTA OESTE,BVO,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,BLOQUE 127,BLO,GOLFO SAN JORGE,2009-01,1,0.2131,BLOQUE 127,BLO,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Mendoza,CACHEUTA,CAC,CUYANA,2009-01,1,0.0759,CACHEUTA,CAC,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,CAÑADON LEON,CLM,GOLFO SAN JORGE,2009-01,1,33.6331,CAÑADON LEON,CLE,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,CAÑADON MINERALES,MIN,GOLFO SAN JORGE,2009-01,1,9.5712,CAÑADON MINERALES,MIN,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,CAÑADON SECO,CAS,GOLFO SAN JORGE,2009-01,1,395.8347,CAÑADON SECO,CAS,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,CERRO OVERO,COV,GOLFO SAN JORGE,2009-01,1,0.0,CERRO OVERO,COV,False,
2009,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,CERRO WENCESLAO,WEL,GOLFO SAN JORGE,2009-01,1,13.1681,CERRO WENCESLAO,WEL,False,
