COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR OPERADOR,,,,,,,,,,
Producción mensual por operador,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Volumen de producción asignado únicamente a la empresa operadora de cada Asignación o Contrato.,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
,,,,,,,,,,
FECHA,ASIG_CONT,OPERADOR,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
08/2019,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.1494018898107576,0.0,2.1494018898107576,0.007473,0.06693548387096775
08/2019,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.625,0.0,1.625,0.004221,0.01133322580645161
08/2019,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.09068848387096776,0.09068848387096776,0.0,0.25151612903225806,0.25151612903225806,0.0,0.002161,0.3258551612903226
08/2019,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.215032258064516,0.0,4.215032258064516,0.008797,0.02586393029326452
08/2019,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,1.3946774193548388,0.0,1.3946774193548388,0.004216,0.02388258064516129
08/2019,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.23009951612903232,0.0,0.23009951612903232,8.813290322580645,0.0,8.813290322580645,0.362226,0.21094795455078613
08/2019,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,3.7926507109577736,3.7926507109577736,0.0,2.785658662204119,2.785658662204119,0.0,0.018664,2.765101681871413
08/2019,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.4020892974741737,0.0,1.4020892974741737,0.001697,0.00362386156885633
08/2019,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.1560841109715302,0.08509683329368466,0.07098727767784553,1.4600397156825164,0.0,1.4600397156825164,0.002949,0.6895429454601754
08/2019,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,1.1172298511421834,0.0,1.1172298511421834,0.007704,0.3044416092864194
08/2019,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.0326124080482852,0.0,2.0326124080482852,0.006116,0.002569
08/2019,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,3.7372720718975487,0.0,3.7372720718975487,0.00725,0.179238042269188
08/2019,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.43619031767189836,0.0,0.43619031767189836,0.000282,0.00287002569153507
08/2019,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.3067805093652685,0.0,3.3067805093652685,0.003843,0.05279741935483869
08/2019,CNH-R02-L03-CS-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.34555046418137947,0.34555046418137947,0.0,0.07284631768266701,0.07284631768266701,0.0,0.000291,0.8667725038199693
08/2019,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00242613581703708,0.00242613581703708,0.0,0.04527082542424793,0.04527082542424793,0.0,0.000547,0.03105806451612903
08/2019,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.01515120739952695,0.01515120739952695,0.0,0.39469805969884647,0.0,0.39469805969884647,0.003325,0.0758874193548387
09/2019,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1643.8721322870856,1616.5982555081462,27.273876778939883,4761.460799615019,3875.315892495673,886.144907119346,1018.8775220000007,451.4694812133895
09/2019,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,4.530771328153961,4.530771328153961,0.0,13.86966831758684,13.86966831758684,0.0,0.600141,1.0454
09/2019,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,6.369770310822317,6.369770310822317,0.0,15.601706823970641,15.601706823970641,0.0,0.958491,3.963675140789389
09/2019,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,50.06694655164332,50.06694655164332,0.0,11.466135890789376,11.466135890789376,0.0,0.446377,19.02922923163086
09/2019,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,12.174846387063528,12.174846387063528,0.0,8.596733333333333,8.596733333333333,0.0,0.116056,3.6590942
09/2019,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.8152344933333334,0.0,0.8152344933333334,120.48259999905,0.0,120.48259999905,0.575232,0.7554212666666668
09/2019,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.7498429,5.7498429,0.0,2.0139833333333335,2.0139833333333335,0.0,0.0,3.224112
09/2019,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.276029452943758,1.276029452943758,0.0,4.467866666666644,4.467866666666644,0.0,0.02578,0.7144996246389085
09/2019,CNH-R01-L02-A1/2015,ENI MÉXICO,9.4313686,9.4313686,0.0,5.459033333333333,5.459033333333333,0.0,0.091848,0.01627708788236836
09/2019,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.39065004583048074,0.39065004583048074,0.0,0.23095598956167038,0.23095598956167038,0.0,0.002612,0.7264639541657527
09/2019,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.18247663333333333,0.18247663333333333,0.0,1.1483999999999999,1.1483999999999999,0.0,0.051873,1.38281603593452
09/2019,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.8038000000000003,0.0,2.8038000000000003,0.004318,0.00428780236588
09/2019,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19498536666666666,0.19498536666666666,0.0,4.126266666666667,4.126266666666667,0.0,0.105983,0.7323459651859999
09/2019,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.5976666666666666,0.0,1.5976666666666666,0.003523,0.02558843333333334
09/2019,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.09322659995831,0.0,11.09322659995831,0.025958,0.1360416666666666
09/2019,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.130857143682928,0.0,2.130857143682928,0.008172,0.06289806666666667
09/2019,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.3783333333333334,0.0,1.3783333333333334,0.009289,0.00920853333333333
09/2019,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.08816486666666666,0.08816486666666666,0.0,0.17943333333333336,0.17943333333333336,0.0,0.001486,0.21523516666666667
09/2019,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.9496333333333333,0.0,3.9496333333333333,0.006864,0.02904510427324
09/2019,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.8684764946041045,0.0,0.8684764946041045,0.00227,0.01037606666666667
09/2019,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.1655458,0.0,0.1655458,7.981831999999999,0.0,7.981831999999999,0.187174,0.220702626385861
09/2019,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,3.4131247101708704,3.4131247101708704,0.0,1.884063481981572,1.884063481981572,0.0,0.013377,2.520564183612964
09/2019,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.3810532964860918,0.0,1.3810532964860918,0.00174,0.01060250766762
09/2019,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.1715130111267405,0.14786169657548798,0.02365131455125253,2.2996928578641676,0.0914537986960362,2.208239059168131,0.004093,0.7671075678721341
09/2019,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,1.137920732039776,0.0,1.137920732039776,0.00789,0.3559783395223
09/2019,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.0123699407903817,0.0,2.0123699407903817,0.007371,0.0020552
09/2019,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.7807852964013062,0.0,1.7807852964013062,0.00463,0.1365327972519084
09/2019,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.33984171981353317,0.0,0.33984171981353317,0.0002668,0.0019991415038493696
09/2019,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.0907996262955435,0.0,3.0907996262955435,0.003989,0.04628366666666667
09/2019,CNH-R02-L03-CS-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.42918045320984743,0.42918045320984743,0.0,0.08975846383721162,0.08975846383721162,0.0,0.00031,0.6169171
09/2019,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00770494247929803,0.00770494247929803,0.0,0.4143995751117832,0.0,0.4143995751117832,0.002305,0.05151033333333333
10/2019,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1594.6688825239992,1566.9197715403604,27.74911098363884,4712.069837926539,3816.376649819518,895.6931881070184,1040.873236,429.4966384801588
10/2019,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,4.896718418056986,4.896718418056986,0.0,16.520790013725673,16.520790013725673,0.0,0.454652,0.7267804640693647
10/2019,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,6.520096322235101,6.520096322235101,0.0,15.95731672680192,15.95731672680192,0.0,0.709383,3.889677035064176
10/2019,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,49.32557892423603,49.32557892423603,0.0,11.35139102707658,11.35139102707658,0.0,0.552813,19.5711999770958
10/2019,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,12.268668139673437,12.268668139673437,0.0,9.549354838709677,9.549354838709677,0.0,0.079928,3.492149806451613
10/2019,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.8154963258064516,0.0,0.8154963258064516,121.00251612959677,0.0,121.00251612959677,0.097282,0.6479935483870969
10/2019,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.493217322580645,5.493217322580645,0.0,1.9318451612903227,1.9318451612903227,0.0,0.0,3.641723387096774
10/2019,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.2814399272553039,1.2814399272553039,0.0,4.574176747311824,4.574176747311824,0.0,0.073342,0.7137190289466316
10/2019,CNH-R01-L02-A1/2015,ENI MÉXICO,10.015756145161292,10.015756145161292,0.0,6.482516129032258,6.482516129032258,0.0,0.098923,0.04285483870967742
10/2019,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.33281960618494444,0.33281960618494444,0.0,0.18138708932852046,0.18138708932852046,0.0,0.002051,0.7392994260731202
10/2019,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.18285319354838708,0.18285319354838708,0.0,1.152516129032258,1.152516129032258,0.0,0.051362,1.3740353821282525
10/2019,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.631290322580645,0.0,2.631290322580645,0.00386,0.00370150428588387
10/2019,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19688412964611557,0.19688412964611557,0.0,4.103541203255145,4.103541203255145,0.0,0.102035,0.741741211637729
10/2019,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,0.7367096774193549,0.0,0.7367096774193549,0.001628,0.0
10/2019,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.342803866297178,0.0,11.342803866297178,0.026882,0.1158026451612903
10/2019,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.7067135813120977,0.0,1.7067135813120977,0.005294,0.05477419354838708
10/2019,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.4596451612903225,0.0,1.4596451612903225,0.00387,0.01041909677419355
10/2019,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.06820606451612903,0.06820606451612903,0.0,0.17070967741935483,0.17070967741935483,0.0,0.001386,0.14212396774193548
10/2019,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,5.018290322580645,0.0,5.018290322580645,0.007432,0.02949920684018709
10/2019,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.327741935483871,0.0,0.327741935483871,0.000861,0.0
10/2019,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.17096822580645155,0.0,0.17096822580645155,7.759194193548388,0.0,7.759194193548388,0.233552,0.260927021481159
10/2019,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,3.473926677912692,3.473926677912692,0.0,2.034938699259701,2.034938699259701,0.0,0.014041,2.6211142738016617
10/2019,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.3862296851636013,0.0,1.3862296851636013,0.001553,0.00480586371774194
10/2019,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.1432376170034577,0.07991447094960526,0.06332314605385243,2.3944906778402455,0.08863288381272177,2.3058577940275238,0.006705,0.8261548490677301
10/2019,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,1.0344001573201942,0.0,1.0344001573201942,0.006699,0.36187078218507096
10/2019,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.976095944323424,0.0,1.976095944323424,0.006925,0.0021281264516129
10/2019,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,3.5533817588536447,0.0,3.5533817588536447,0.036682,0.2912887526535871
10/2019,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.41194791244018164,0.0,0.41194791244018164,0.000126,0.00216147446244893
10/2019,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.074698279440738,0.0,3.074698279440738,0.002289,0.04985064516129032
10/2019,CNH-R02-L03-CS-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.38335136910416606,0.38335136910416606,0.0,0.0651747563943116,0.0651747563943116,0.0,0.000225,0.6388077067741936
10/2019,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00472632169245132,0.00472632169245132,0.0,0.4298981120287176,0.0,0.4298981120287176,0.002513,0.04741935483870968
11/2019,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1633.4884074192273,1605.5703225812274,27.91808483799986,4754.261199485411,3858.51131777133,895.7498817140803,1047.8709229999993,417.1602915290351
11/2019,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,4.872841294395407,4.872841294395407,0.0,16.305050146013624,16.305050146013624,0.0,0.199737,0.7464493460851839
11/2019,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,6.511411555893452,6.511411555893452,0.0,15.929343726882285,15.929343726882285,0.0,0.575049,3.8844959864224773
11/2019,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,51.419635619972105,51.419635619972105,0.0,11.854057410924769,11.854057410924769,0.0,0.584405,21.44436752449288
11/2019,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,12.034419141435999,12.034419141435999,0.0,9.238933333333334,9.238933333333334,0.0,0.083797,3.0265315
11/2019,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.8298276333333333,0.0,0.8298276333333333,119.16060000001,0.0,119.16060000001,0.250775,0.62832889
11/2019,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.590843366666666,5.590843366666666,0.0,1.8561966666666667,1.8561966666666667,0.0,0.0,3.1670435666666665
11/2019,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.2654545564238595,1.2654545564238595,0.0,4.3071590277778045,4.3071590277778045,0.0,0.025589,0.6777509509108078
11/2019,CNH-R01-L02-A1/2015,ENI MÉXICO,12.398151596666665,12.398151596666665,0.0,9.9124,9.9124,0.0,0.131984,0.06537533333333334
11/2019,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.31379872046264545,0.31379872046264545,0.0,0.1822048164825546,0.1822048164825546,0.0,0.002061,0.7110022795373546
11/2019,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.07173333333333333,0.07173333333333333,0.0,1.1195866666666667,1.1195866666666667,0.0,0.011772,0.00013333333333333
11/2019,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.1801812,0.1801812,0.0,1.143,1.143,0.0,0.047057,1.3461857200954401
11/2019,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,1.8994799706761636,0.0,1.8994799706761636,0.002874,0.0040179567373
11/2019,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19022929434095512,0.19022929434095512,0.0,3.8506834389311537,3.8506834389311537,0.0,0.088431,0.68966481981496
11/2019,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,0.8731426249983566,0.0,0.8731426249983566,0.002542,0.01229462928936
11/2019,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.059032989557867,0.0,11.059032989557867,0.026652,0.12709566666666666
11/2019,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.4764963350626539,0.0,1.4764963350626539,0.003991,0.01594516666666667
11/2019,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.0756456,0.0756456,0.0,0.11333333333333334,0.11333333333333334,0.0,0.00092,0.17048806666666666
11/2019,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,5.413692798162634,0.0,5.413692798162634,0.008613,0.03184697745064
11/2019,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.33149234810678524,0.0,0.33149234810678524,0.00087,0.01106168508192
11/2019,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.1716686666666665,0.0,0.1716686666666665,7.772398666666666,0.0,7.772398666666666,0.209466,0.5585842410564269
11/2019,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,3.035659010460975,3.035659010460975,0.0,1.7016491373528884,1.7016491373528884,0.0,0.011741,2.7776384407487034
11/2019,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.3846994643688466,0.0,1.3846994643688466,0.00162,0.00357487417047364
11/2019,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.1820553854662444,0.08027985152889866,0.10177553393734573,2.975872179266082,0.07878712073834027,2.8970850585277415,0.00244,0.897485519916145
11/2019,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.9880171443341895,0.0,0.9880171443341895,0.006478,0.13306967273996
11/2019,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.9826450654133583,0.0,1.9826450654133583,0.0069,0.00195244
11/2019,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,4.187399915658712,0.0,4.187399915658712,0.010845,0.12748388930025445
11/2019,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.43602068461352267,0.0,0.43602068461352267,0.000383,0.00196467354688645
11/2019,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.0373974864549655,0.0,3.0373974864549655,0.002294,0.03855899999999999
11/2019,CNH-R02-L03-CS-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.3830348203293893,0.3830348203293893,0.0,0.07228718327742718,0.07228718327742718,0.0,0.00051,0.6786088100000001
11/2019,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.07222010400621048,0.07222010400621048,0.0,0.5100481228798303,0.5100481228798303,0.0,0.0,0.0
11/2019,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00877528465002747,0.00877528465002747,0.0,0.4490865882085394,0.0,0.4490865882085394,0.001554,0.04467333333333334
12/2019,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1637.895865243255,1608.911164019674,28.984701223580764,4770.296555169712,3878.651444855828,891.6451103138862,1089.5134239999998,399.2244470008752
12/2019,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,4.896905029838083,4.896905029838083,0.0,16.520790013725673,16.520790013725673,0.0,0.327607,0.6486691946558075
12/2019,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,6.520023452719867,6.520023452719867,0.0,15.95731672680192,15.95731672680192,0.0,0.75885,3.110734970795446
12/2019,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,53.26362410902165,53.26362410902165,0.0,12.234147732440388,12.234147732440388,0.0,0.6734893548387098,19.906632042316744
12/2019,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,13.179314451556268,13.179314451556268,0.0,10.564552157419355,10.564552157419355,0.0,0.10723,3.86232186277424
12/2019,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.8214968064516129,0.0,0.8214968064516129,111.08416129032581,0.0,111.08416129032581,0.0,0.6009732258064516
12/2019,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.32942235483871,5.32942235483871,0.0,1.842374193548387,1.842374193548387,0.0,0.0,3.4860819032258066
12/2019,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.247673331895379,1.247673331895379,0.0,3.9870532930107494,3.9870532930107494,0.0,0.022914,0.6691185174542984
12/2019,CNH-R01-L02-A1/2015,ENI MÉXICO,12.140475319354838,12.140475319354838,0.0,11.287806451612903,11.287806451612903,0.0,0.159045,0.11861612903225806
12/2019,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.28664701530568143,0.28664701530568143,0.0,0.1796160729845594,0.1796160729845594,0.0,0.002031,0.5776949201781895
12/2019,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.22605419354838713,0.22605419354838713,0.0,0.16703225806451613,0.16703225806451613,0.0,0.001745,0.02430064516129031
12/2019,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.1782728004914158,0.1782728004914158,0.0,1.1403531757680376,1.1403531757680376,0.0,0.048379,1.373301558870716
12/2019,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,1.1707014604385222,0.0,1.1707014604385222,0.001607,0.00261594547201935
12/2019,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19515998679176158,0.19515998679176158,0.0,4.0300315775172155,4.0300315775172155,0.0,0.098091,0.7508075566021161
12/2019,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.2289337870871222,0.0,1.2289337870871222,0.002612,0.01085854838709677
12/2019,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.293530146835417,0.0,11.293530146835417,0.023942,0.130481935483871
12/2019,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.4791026627125157,0.0,1.4791026627125157,0.004588,0.05477419354838708
12/2019,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.1226073470360884,0.0,1.1226073470360884,0.002868,0.02210488996043226
12/2019,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.07288625806451612,0.07288625806451612,0.0,0.07129032258064516,0.07129032258064516,0.0,0.000579,0.23387032258064516
12/2019,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.5745032117459115,0.0,4.5745032117459115,0.007243,0.02093309169876774
12/2019,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.39420204908225276,0.0,0.39420204908225276,0.001307,0.01070485653089032
12/2019,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.17099551612903233,0.0,0.17099551612903233,7.75919548387097,0.0,7.75919548387097,0.213378,0.7779245861486286
12/2019,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,3.0245267885330995,3.0245267885330995,0.0,1.5867915531352537,1.5867915531352537,0.0,0.009362,2.95073811947257
12/2019,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.806993679161683,0.0,0.806993679161683,0.001006,0.00208329131084051
12/2019,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.17019577419354837,0.07296832258064516,0.09722745161290322,2.731125806451613,0.07877419354838709,2.652351612903226,0.005244,0.9976
12/2019,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.9952577446130552,0.0,0.9952577446130552,0.007016,0.11563326782380644
12/2019,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.9642455194075963,0.0,1.9642455194075963,0.002882,0.00192724722580645
12/2019,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,3.8568621228255147,0.0,3.8568621228255147,0.009565,0.1258389358899286
12/2019,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.479926925791719,0.0,0.479926925791719,0.00034,0.00193932292047501
12/2019,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.0517574082482253,0.0,3.0517574082482253,0.003085,0.05805032258064514
12/2019,CNH-R02-L03-CS-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.3833561658753498,0.3833561658753498,0.0,0.0651747563943116,0.0651747563943116,0.0,0.000202,0.7880618438709678
12/2019,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.08034358940969107,0.08034358940969107,0.0,0.7644892231642821,0.7644892231642821,0.0,0.0,0.0
